# step, gen_loss, dis_loss, train_acc
44400,  6.984179E-01,  1.381056E+00,  9.6875E-01
44500,  7.099332E-01,  1.368772E+00,  9.0625E-01
44600,  7.019678E-01,  1.366857E+00,  8.9062E-01
44700,  6.986688E-01,  1.379144E+00,  9.6875E-01
44800,  6.974012E-01,  1.385052E+00,  1.0000E+00
44900,  6.953056E-01,  1.378361E+00,  9.5312E-01
45000,  6.925173E-01,  1.361101E+00,  9.0625E-01
45100,  6.890210E-01,  1.383170E+00,  9.8438E-01
45200,  7.038571E-01,  1.365454E+00,  9.0625E-01
45300,  7.063385E-01,  1.378280E+00,  9.3750E-01
45400,  6.850483E-01,  1.385270E+00,  9.8438E-01
45500,  7.174273E-01,  1.372984E+00,  9.6875E-01
45600,  7.069029E-01,  1.386646E+00,  1.0000E+00
45700,  6.981523E-01,  1.373563E+00,  9.5312E-01
45800,  6.943504E-01,  1.378168E+00,  9.6875E-01
45900,  7.057580E-01,  1.379065E+00,  9.6875E-01
46000,  7.022529E-01,  1.368776E+00,  9.2188E-01
46100,  7.221830E-01,  1.367301E+00,  9.0625E-01
46200,  6.991750E-01,  1.384541E+00,  9.8438E-01
46300,  7.120290E-01,  1.369456E+00,  9.3750E-01
