# step, gen_loss, dis_loss, train_acc
43700,  1.136861E+01, -5.210071E-03,  8.9062E-01
43800,  9.914639E+00, -3.494994E-02,  8.7500E-01
43900,  5.459718E+00, -5.621024E-03,  8.9062E-01
44000, -3.616663E-01, -1.757963E-02,  9.2188E-01
44100,  9.012693E+00, -3.117828E-02,  8.5938E-01
44200,  1.148288E+01, -1.603232E-02,  8.9062E-01
44300,  7.949781E+00, -3.985706E-02,  8.7500E-01
44400,  1.107066E+01, -1.647982E-02,  9.2188E-01
44500,  6.481367E+00, -6.597115E-03,  9.0625E-01
44600,  8.943122E+00, -1.865525E-02,  9.2188E-01
44700,  7.146167E+00, -3.341644E-02,  8.7500E-01
44800,  4.611508E+00,  3.719015E-03,  9.3750E-01
44900,  7.106345E+00, -1.419345E-02,  8.5938E-01
45000,  8.471128E+00, -2.873598E-03,  9.5312E-01
45100,  2.815613E+00, -6.052163E-02,  8.7500E-01
45200,  1.363482E+01, -2.007436E-02,  9.2188E-01
45300,  6.625301E+00, -4.058431E-02,  8.9062E-01
45400,  9.333695E+00, -1.081376E-02,  9.0625E-01
45500,  7.430174E+00, -2.474699E-02,  8.4375E-01
45600,  1.904368E-01, -2.338837E-02,  9.2188E-01
45700,  1.021402E+00, -1.482262E-02,  9.3750E-01
45800,  4.397808E+00,  8.840649E-03,  9.8438E-01
45900,  3.467381E+00, -2.929624E-02,  9.2188E-01
46000,  3.712971E+00, -1.884764E-03,  9.2188E-01
46100,  2.402417E+00, -1.874799E-02,  9.2188E-01
46200,  4.746389E+00, -2.383032E-02,  8.7500E-01
46300,  1.100438E+00, -1.806679E-02,  8.5938E-01
