# step, gen_loss, dis_loss, train_acc
36900,  3.511813E+01,  1.598969E-01,  5.7812E-01
37000,  4.001601E+01,  1.617205E-01,  4.8438E-01
37100,  4.325206E+01,  1.441517E-01,  5.4688E-01
37200,  4.684223E+01,  1.187377E-01,  6.0938E-01
37300,  4.586003E+01,  1.067846E-01,  5.9375E-01
37400,  4.756234E+01,  7.068036E-02,  4.5312E-01
37500,  4.738077E+01,  7.548452E-02,  4.8438E-01
37600,  4.752580E+01,  2.856226E-02,  5.9375E-01
37700,  4.646158E+01,  2.701443E-02,  6.0938E-01
37800,  4.396149E+01,  1.284165E-01,  4.8438E-01
37900,  4.284588E+01,  7.280141E-02,  6.0938E-01
38000,  4.137654E+01,  5.403616E-02,  5.6250E-01
38100,  4.089592E+01,  1.384840E-01,  6.0938E-01
38200,  4.102922E+01,  1.004539E-01,  5.7812E-01
38300,  4.082666E+01,  7.544618E-02,  5.0000E-01
38400,  3.863454E+01,  6.531031E-02,  6.4062E-01
38500,  3.408018E+01,  1.597875E-01,  5.3125E-01
38600,  3.513239E+01,  1.204462E-01,  7.1875E-01
38700,  2.841808E+01,  2.897891E-01,  6.0938E-01
38800,  2.378978E+01,  1.254508E-01,  5.4688E-01
38900,  2.105872E+01,  5.512090E-02,  6.2500E-01
39000,  1.934136E+01,  4.111870E-02,  7.1875E-01
39100,  1.785370E+01, -2.436982E-03,  7.1875E-01
39200,  1.733033E+01,  1.407522E-02,  7.0312E-01
39300,  1.907726E+01,  5.952401E-02,  6.8750E-01
39400,  1.702415E+01, -3.298447E-02,  6.4062E-01
39500,  1.866452E+01,  2.522478E-02,  7.0312E-01
39600,  1.708303E+01,  1.136661E-01,  5.4688E-01
39700,  2.854051E+01,  3.372370E-01,  5.1562E-01
39800,  3.998972E+01,  1.674024E-01,  5.3125E-01
39900,  4.053795E+01,  1.990454E-01,  5.9375E-01
40000,  4.267841E+01,  7.548182E-02,  6.2500E-01
40100,  4.819362E+01,  5.984352E-02,  6.2500E-01
