# step, gen_loss, dis_loss, train_acc
22900,  2.301035E-01, -1.695924E-01,  8.9062E-01
23000,  2.758578E-01, -1.984129E-01,  8.5938E-01
23100,  3.466643E-01, -2.038182E-01,  8.9062E-01
23200,  3.504409E-01, -1.780156E-01,  9.6875E-01
23300,  3.520368E-01, -1.667570E-01,  8.4375E-01
23400,  4.144148E-01, -1.561631E-01,  9.2188E-01
23500,  2.819188E-01, -1.146431E-01,  8.7500E-01
23600,  3.677769E-01, -1.314908E-01,  8.7500E-01
23700,  2.567454E-01, -1.954940E-01,  8.9062E-01
23800,  5.036032E-01, -1.701910E-01,  9.2188E-01
23900,  4.821112E-01, -1.571928E-01,  8.9062E-01
24000,  2.965420E-01, -1.984472E-01,  9.2188E-01
24100,  3.949219E-01, -1.711218E-01,  8.7500E-01
24200,  3.325472E-01, -2.243544E-01,  8.1250E-01
24300,  2.760159E-01, -1.336843E-01,  9.0625E-01
24400,  3.207743E-01, -1.444439E-01,  8.5938E-01
24500,  3.511587E-01, -1.709643E-01,  9.0625E-01
24600,  4.530225E-01, -1.790818E-01,  8.9062E-01
24700,  5.223382E-01, -1.167850E-01,  9.2188E-01
24800,  3.537553E-01, -1.401004E-01,  9.2188E-01
24900,  2.205746E-01, -1.555453E-01,  8.9062E-01
25000,  3.319409E-01, -1.902312E-01,  8.7500E-01
25100,  5.969121E-01, -2.299354E-01,  9.0625E-01
25200,  2.998744E-01, -1.539584E-01,  8.2812E-01
25300,  2.502322E-01, -1.714356E-01,  7.9688E-01
25400,  3.333682E-01, -1.465449E-01,  8.7500E-01
25500,  6.401477E-01, -1.665216E-01,  7.8125E-01
25600,  3.395205E-01, -1.113136E-01,  8.9062E-01
25700,  3.295305E-01, -5.803126E-02,  7.3438E-01
25800,  2.125911E-01, -1.195674E-01,  9.3750E-01
25900,  5.788805E-01, -1.177976E-01,  9.3750E-01
26000,  5.954655E-01, -1.415390E-01,  8.7500E-01
26100,  3.830374E-01, -1.438335E-01,  8.9062E-01
26200,  2.426336E-01, -1.772775E-01,  9.8438E-01
26300,  2.212486E-01, -1.282079E-01,  9.2188E-01
26400,  3.979623E-01, -2.028621E-01,  8.9062E-01
26500,  1.106490E-01, -1.533546E-01,  9.2188E-01
26600,  2.121856E-01, -1.061586E-01,  9.2188E-01
26700,  6.032094E-01, -1.416220E-01,  9.0625E-01
26800,  3.767792E-01, -1.178595E-01,  9.0625E-01
26900,  3.451301E-01, -1.344036E-01,  8.9062E-01
27000,  6.478978E-01, -1.240287E-01,  8.7500E-01
27100,  3.796800E-01, -1.895328E-01,  8.7500E-01
27200,  4.445582E-01, -1.758523E-01,  8.5938E-01
27300,  4.494911E-01, -1.574381E-01,  9.2188E-01
27400,  3.564799E-01, -2.225745E-01,  8.5938E-01
27500,  3.538810E-01, -1.503372E-01,  9.5312E-01
27600,  2.997196E-01, -1.700293E-01,  9.0625E-01
27700,  4.922501E-01, -2.194667E-01,  8.1250E-01
27800,  4.466897E-01, -1.604286E-01,  7.6562E-01
27900,  3.233753E-01, -1.272214E-01,  9.0625E-01
28000,  5.636655E-01, -1.168329E-01,  9.0625E-01
28100,  3.307616E-01, -1.293278E-01,  8.9062E-01
28200,  6.694840E-01, -1.798303E-01,  9.3750E-01
28300,  3.484479E-01, -2.061369E-01,  8.5938E-01
28400,  4.840374E-01, -1.479708E-01,  9.5312E-01
28500,  5.131738E-01, -1.738226E-01,  8.2812E-01
28600,  3.446146E-01, -1.491601E-01,  8.9062E-01
28700,  3.346786E-01, -1.700711E-01,  7.6562E-01
28800,  3.174999E-01, -1.560498E-01,  8.7500E-01
28900,  4.325269E-01, -1.378946E-01,  9.2188E-01
29000,  4.976829E-01, -1.457341E-01,  8.9062E-01
29100,  5.303569E-01, -1.531563E-01,  8.7500E-01
29200,  3.354243E-01, -1.572160E-01,  8.7500E-01
29300,  6.222199E-01, -1.727836E-01,  9.3750E-01
29400,  4.138011E-01, -1.261338E-01,  9.3750E-01
29500,  3.470511E-01, -1.366321E-01,  8.7500E-01
29600,  3.253674E-01, -1.736017E-01,  8.9062E-01
29700,  5.516540E-01, -1.982607E-01,  8.4375E-01
29800,  5.389122E-01, -2.328649E-01,  9.3750E-01
29900,  5.090592E-01, -1.906457E-01,  8.1250E-01
30000,  5.682958E-01, -1.714460E-01,  8.2812E-01
30100,  4.795792E-01, -1.405907E-01,  9.5312E-01
30200,  5.510350E-01, -1.664223E-01,  8.5938E-01
30300,  7.293075E-01, -1.901400E-01,  8.5938E-01
30400,  5.029118E-01, -2.209557E-01,  8.4375E-01
30500,  4.727862E-01, -1.531254E-01,  9.5312E-01
30600,  4.331717E-01, -1.989585E-01,  8.1250E-01
30700,  6.229083E-01, -2.002778E-01,  8.5938E-01
30800,  5.981959E-01, -1.448588E-01,  9.0625E-01
30900,  6.716484E-01, -1.884026E-01,  8.5938E-01
31000,  4.661943E-01, -2.000234E-01,  8.1250E-01
31100,  4.215168E-01, -1.504475E-01,  8.1250E-01
31200,  6.694573E-01, -1.765500E-01,  8.4375E-01
31300,  5.325996E-01, -1.632520E-01,  9.3750E-01
31400,  5.172303E-01, -1.288980E-01,  9.2188E-01
31500,  4.442349E-01, -1.661752E-01,  9.2188E-01
31600,  5.341418E-01, -2.060000E-01,  8.7500E-01
31700,  4.486880E-01, -1.460821E-01,  9.0625E-01
31800,  3.919619E-01, -1.225994E-01,  9.0625E-01
31900,  5.998478E-01, -2.019590E-01,  9.0625E-01
32000,  3.526186E-01, -1.655330E-01,  8.7500E-01
32100,  4.403695E-01, -1.445159E-01,  8.4375E-01
32200,  6.218579E-01, -1.458194E-01,  8.9062E-01
32300,  4.619105E-01, -1.582814E-01,  8.9062E-01
32400,  5.966145E-01, -1.476067E-01,  8.9062E-01
32500,  4.933973E-01, -1.323658E-01,  9.3750E-01
32600,  6.168854E-01, -2.144087E-01,  9.0625E-01
32700,  5.505713E-01, -1.578115E-01,  9.0625E-01
32800,  5.950619E-01, -1.573302E-01,  8.5938E-01
32900,  4.665323E-01, -1.724686E-01,  8.7500E-01
33000,  6.278812E-01, -1.524597E-01,  8.9062E-01
33100,  4.688931E-01, -1.359781E-01,  8.9062E-01
33200,  7.633724E-01, -2.104709E-01,  9.5312E-01
33300,  5.601540E-01, -1.915634E-01,  8.4375E-01
33400,  5.943119E-01, -3.402476E-02,  9.2188E-01
33500,  6.399032E-01, -2.063999E-01,  9.2188E-01
33600,  5.691845E-01, -1.615733E-01,  8.9062E-01
33700,  7.059346E-01, -1.796720E-01,  8.9062E-01
33800,  6.802766E-01, -1.902066E-01,  8.9062E-01
33900,  5.439500E-01, -1.814930E-01,  9.3750E-01
34000,  6.624408E-01, -1.583322E-01,  9.5312E-01
34100,  8.742011E-01, -2.244284E-01,  7.8125E-01
34200,  6.215404E-01, -1.759963E-01,  8.5938E-01
34300,  7.030430E-01, -1.717149E-01,  9.2188E-01
34400,  6.621454E-01, -2.054592E-01,  8.2812E-01
34500,  6.631210E-01, -1.958221E-01,  8.5938E-01
34600,  5.541390E-01, -1.769954E-01,  8.4375E-01
34700,  7.574865E-01, -1.808223E-01,  8.9062E-01
34800,  5.975488E-01, -9.454437E-02,  9.5312E-01
34900,  5.808750E-01, -1.444077E-01,  8.5938E-01
35000,  6.032172E-01, -1.915553E-01,  8.7500E-01
35100,  7.180004E-01, -2.001147E-01,  8.4375E-01
35200,  7.628549E-01, -1.607838E-01,  9.0625E-01
35300,  6.116648E-01, -1.526073E-01,  9.2188E-01
35400,  6.810009E-01, -1.618259E-01,  9.3750E-01
35500,  6.340175E-01, -1.509032E-01,  9.0625E-01
35600,  7.495055E-01, -1.991352E-01,  8.7500E-01
35700,  6.021224E-01, -1.547909E-01,  8.7500E-01
35800,  6.588628E-01, -1.498101E-01,  8.7500E-01
35900,  6.385639E-01, -1.650759E-01,  8.1250E-01
36000,  5.905845E-01, -1.300643E-01,  8.9062E-01
36100,  6.601661E-01, -1.139634E-01,  8.5938E-01
36200,  5.695192E-01, -1.290898E-01,  8.7500E-01
36300,  7.633504E-01, -1.859784E-01,  8.4375E-01
36400,  6.766286E-01, -1.539207E-01,  8.7500E-01
36500,  5.613000E-01, -1.655268E-01,  8.2812E-01
36600,  6.348939E-01, -1.708976E-01,  8.4375E-01
36700,  6.211267E-01, -1.340966E-01,  9.2188E-01
36800,  6.490867E-01, -1.325336E-01,  8.9062E-01
36900,  6.645975E-01, -1.287876E-01,  9.0625E-01
37000,  4.787866E-01, -1.273186E-01,  8.5938E-01
37100,  6.525462E-01, -1.302008E-01,  9.0625E-01
37200,  8.981876E-01, -2.788433E-01,  8.2812E-01
37300,  6.182169E-01, -1.675930E-01,  9.5312E-01
37400,  4.966772E-01, -1.385277E-01,  8.7500E-01
37500,  5.696303E-01, -1.860619E-01,  8.5938E-01
37600,  5.886797E-01, -1.631999E-01,  8.7500E-01
37700,  5.304655E-01, -1.523079E-01,  8.7500E-01
37800,  7.122501E-01, -1.644156E-01,  9.0625E-01
37900,  6.169909E-01, -1.748787E-01,  8.9062E-01
38000,  6.603751E-01, -1.393785E-01,  8.9062E-01
38100,  6.540561E-01, -1.874124E-01,  8.9062E-01
38200,  6.025689E-01, -1.737356E-01,  9.2188E-01
38300,  5.276333E-01, -1.330874E-01,  8.9062E-01
38400,  6.742972E-01, -1.222947E-01,  8.7500E-01
38500,  6.657001E-01, -1.182953E-01,  8.7500E-01
38600,  5.737969E-01, -1.386292E-01,  9.0625E-01
38700,  7.414135E-01, -1.510452E-01,  8.7500E-01
38800,  7.103465E-01, -1.752703E-01,  8.4375E-01
38900,  7.280413E-01, -1.593093E-01,  8.9062E-01
39000,  6.623737E-01, -2.111357E-01,  8.1250E-01
39100,  7.117131E-01, -1.211816E-01,  8.7500E-01
39200,  5.024517E-01, -1.388383E-01,  8.5938E-01
39300,  6.538315E-01, -1.485669E-01,  8.5938E-01
39400,  7.327511E-01, -1.943202E-01,  9.2188E-01
39500,  6.581442E-01, -1.701854E-01,  8.7500E-01
39600,  5.256573E-01, -1.905325E-01,  8.4375E-01
39700,  7.305198E-01, -1.727779E-01,  8.5938E-01
39800,  6.524608E-01, -1.774331E-01,  8.9062E-01
39900,  6.414537E-01, -1.396882E-01,  9.0625E-01
40000,  5.718724E-01, -1.490785E-01,  8.4375E-01
40100,  6.242953E-01, -1.530915E-01,  8.5938E-01
40200,  6.409563E-01, -1.154305E-01,  9.3750E-01
40300,  7.872910E-01, -2.004681E-01,  8.2812E-01
40400,  6.071993E-01, -1.670017E-01,  8.5938E-01
40500,  6.750047E-01, -9.262757E-02,  9.5312E-01
40600,  5.885717E-01, -1.267376E-01,  8.5938E-01
40700,  6.197017E-01, -1.267919E-01,  8.9062E-01
40800,  6.967741E-01, -1.613830E-01,  8.2812E-01
40900,  6.351050E-01, -1.659792E-01,  8.1250E-01
41000,  7.032067E-01, -1.574395E-01,  8.7500E-01
41100,  7.537446E-01, -2.295030E-01,  8.7500E-01
41200,  6.580534E-01, -1.300297E-01,  9.3750E-01
41300,  6.695459E-01, -1.500043E-01,  8.9062E-01
41400,  6.713330E-01, -1.680114E-01,  8.5938E-01
41500,  6.933458E-01, -1.935945E-01,  8.4375E-01
41600,  6.822796E-01, -1.501244E-01,  9.2188E-01
41700,  6.277518E-01, -1.508636E-01,  8.5938E-01
41800,  7.172964E-01, -2.056661E-01,  8.7500E-01
41900,  6.271836E-01, -1.487495E-01,  8.9062E-01
42000,  6.865213E-01, -1.271476E-01,  9.0625E-01
42100,  7.751582E-01, -1.786832E-01,  8.5938E-01
42200,  6.316144E-01, -1.368053E-01,  8.9062E-01
42300,  7.652032E-01, -1.977510E-01,  8.2812E-01
42400,  7.898628E-01, -1.600485E-01,  8.5938E-01
42500,  6.563309E-01, -1.714292E-01,  9.2188E-01
42600,  7.295573E-01, -1.160896E-01,  8.7500E-01
42700,  5.474153E-01, -1.303779E-01,  8.9062E-01
42800,  6.147830E-01, -1.156395E-01,  9.3750E-01
42900,  6.298599E-01, -1.661581E-01,  8.2812E-01
43000,  7.317007E-01, -1.745813E-01,  8.7500E-01
43100,  6.334898E-01, -1.825052E-01,  8.9062E-01
43200,  6.270571E-01, -1.245607E-01,  9.2188E-01
43300,  7.309316E-01, -1.396231E-01,  9.3750E-01
43400,  6.871911E-01, -1.477132E-01,  9.3750E-01
43500,  8.102127E-01, -1.915433E-01,  8.7500E-01
43600,  6.903825E-01, -1.762156E-01,  8.9062E-01
43700,  7.105055E-01, -1.712423E-01,  8.9062E-01
43800,  6.281289E-01, -1.395960E-01,  9.0625E-01
43900,  5.965364E-01, -1.396172E-01,  8.7500E-01
44000,  7.419637E-01, -1.406556E-01,  8.9062E-01
44100,  7.317938E-01, -1.716879E-01,  8.5938E-01
44200,  7.359422E-01, -1.784395E-01,  8.7500E-01
44300,  5.808010E-01, -1.230382E-01,  8.9062E-01
44400,  6.047587E-01, -1.378490E-01,  8.7500E-01
44500,  6.822546E-01, -1.760903E-01,  9.6875E-01
44600,  7.834145E-01, -1.844580E-01,  8.2812E-01
44700,  6.588415E-01, -1.086667E-01,  9.3750E-01
44800,  6.602825E-01, -1.333804E-01,  9.2188E-01
44900,  7.332627E-01, -1.873930E-01,  8.5938E-01
45000,  6.619403E-01, -1.391232E-01,  9.3750E-01
45100,  5.247116E-01, -1.258489E-01,  8.5938E-01
45200,  7.319611E-01, -1.630622E-01,  8.7500E-01
45300,  6.685095E-01, -1.597516E-01,  8.7500E-01
45400,  6.544399E-01, -1.866849E-01,  8.1250E-01
45500,  6.496758E-01, -1.528196E-01,  9.2188E-01
45600,  8.239009E-01, -1.501823E-01,  8.5938E-01
45700,  7.298135E-01, -1.838734E-01,  7.9688E-01
45800,  6.808559E-01, -1.659900E-01,  8.7500E-01
45900,  6.090391E-01, -1.350082E-01,  9.0625E-01
46000,  5.906374E-01, -1.147879E-01,  9.5312E-01
46100,  6.609957E-01, -1.441700E-01,  9.0625E-01
46200,  6.456919E-01, -1.512900E-01,  9.2188E-01
46300,  5.671692E-01, -1.426908E-01,  9.3750E-01
